project_name,price,area,bedrooms,bathrooms,locality,city,lat,long,furnished,type,rera,amenities,landmarks,transaction,possesion_by,developers,project_name_encoded,locality_encoded,city_encoded,developers_encoded
Mahavir Exotica,9000000.0,554.0,2.0,2.0,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,0.5,1.0,0.0,19.0,4.0,0.0,1.0,Dhamji Shamji Group,9000000.0,10508414.062706271,11830959.195290858,9000000.0
Tata Serein,11200000.0,343.0,1.0,2.0,Pokharan Road Number 2,Thane,19.218973,72.968099,0.0,1.0,0.0,42.0,2.0,0.0,1.0,TATA Housing Development Company Ltd.,21999100.0,18147477.3,11830959.195290858,10271142.857142856
KK Residency,6500000.0,655.0,2.0,2.0,Shilphata,Thane,19.1465685568349,73.0399463501033,1.0,1.0,0.0,9.0,0.0,0.0,1.0,ITNOA Construction Pvt Ltd,6500000.0,5480389.610389611,11830959.195290858,6500000.0
Lodha Paradise,12000000.0,544.0,2.0,2.0,Majiwada,Thane,19.215865938964,72.9914374146644,0.0,1.0,0.0,51.0,6.0,0.0,1.0,Lodha Developers Limited,9374428.57142857,12413734.446601942,11830959.195290858,13938004.985772358
Lodha Paradise,11000000.0,618.0,2.0,2.0,Majiwada,Thane,19.215865938964,72.9914374146644,0.5,1.0,0.0,51.0,6.0,0.0,1.0,Lodha Developers Limited,9374428.57142857,12413734.446601942,11830959.195290858,13938004.985772358
Sukur Residency,5900000.0,414.0,1.0,1.0,Anand Nagar Thane West,Thane,19.2640466932527,72.9652443996319,0.5,1.0,0.0,11.0,4.0,0.0,1.0,Jaiveer Group,5850000.0,7772916.666666667,11830959.195290858,7330000.0
Hari Om Millennium Park,23000000.0,1008.0,3.0,3.0,Kopri,Thane,19.1803055166715,72.9704315017362,0.0,1.0,0.0,14.0,6.0,0.0,1.0,Career Achiever Pvt. Ltd.,23000000.0,10375000.0,11830959.195290858,23000000.0
Swastik Residency,5200000.0,443.12554582149824,1.0,2.0,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,0.0,1.0,0.0,27.0,4.0,0.0,1.0,Swastik Homes,5300000.0,10508414.062706271,11830959.195290858,5850000.0
Piramal Vaikunth,41000000.0,1447.0,4.0,4.0,Balkum Pada,Thane,19.218154,72.993664,0.0,1.0,0.0,12.0,3.0,0.0,1.0,Piramal Realty,18247444.444444444,11619798.28,11830959.195290858,33815722.222222224
Varasiddhi Vivaan,9000000.0,572.0,1.0,2.0,Thane East,Thane,19.1811808756343,72.9763405196886,0.0,1.0,0.0,17.0,6.0,0.0,1.0,Varasiddhi Infrastructures Pvt. Ltd.,9000000.0,12183333.333333334,11830959.195290858,9000000.0
Dedhia Elita,12000000.0,732.0,2.0,2.0,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,0.0,1.0,0.0,30.0,4.0,0.0,1.0,Dedhia Group,8133333.333333333,10508414.062706271,11830959.195290858,10022222.222222222
Dedhia Elita,6300000.0,454.0,1.0,2.0,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,0.5,1.0,0.0,30.0,4.0,0.0,1.0,Dedhia Group,8133333.333333333,10508414.062706271,11830959.195290858,10022222.222222222
Kavya Hill View,4700000.0,418.0,1.0,1.0,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,0.5,1.0,0.0,14.0,4.0,0.0,1.0,Kavya Buildcon Pvt. Ltd.,6133333.333333333,10508414.062706271,11830959.195290858,8996000.0
Kavya Hill View,9000000.0,572.0,2.0,2.0,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,0.5,1.0,0.0,14.0,4.0,0.0,1.0,Kavya Buildcon Pvt. Ltd.,6133333.333333333,10508414.062706271,11830959.195290858,8996000.0
Kavya Hill View,4700000.0,349.0,1.0,1.0,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,0.5,1.0,0.0,14.0,4.0,0.0,1.0,Kavya Buildcon Pvt. Ltd.,6133333.333333333,10508414.062706271,11830959.195290858,8996000.0
Ozone Valley,13500000.0,782.0,2.0,2.0,Kalwa,Thane,19.1986281463791,73.00243846035,0.5,1.0,0.0,23.0,7.0,0.0,1.0,NatuParanjape Developers,12250000.0,9903409.090909092,11830959.195290858,12250000.0
Godrej Emerald,15000000.0,721.0,2.0,2.0,Bhayandarpada,Thane,19.288128,72.949629,0.0,1.0,0.0,8.0,0.0,0.0,1.0,Godrej Properties,13775000.0,11877777.777777778,11830959.195290858,30266081.87735849
Rosa Oasis,19000000.0,727.0,3.0,2.0,Hiranandani Estate,Thane,19.2577957544321,72.9839623718896,1.0,1.0,0.0,14.0,4.0,0.0,1.0,Rosa Group,12820000.0,20068965.51724138,11830959.195290858,10997727.272727273
Unkown,9000000.0,650.0,2.0,2.0,Owale,Thane,19.2721014587378,72.958646491161,0.5,1.0,0.0,0.0,10.0,0.0,1.0,Unknown,15096882.33921457,7541894.736842105,11830959.195290858,14922676.984989278
Lodha Crown Kolshet,12100000.0,674.7231900359657,2.0,2.0,Kolshet,Thane,19.2392002271759,72.997235034948,0.0,1.0,0.0,20.0,0.0,0.0,1.0,Lodha Developers Limited,11737000.0,14288200.0,11830959.195290858,13938004.985772358
Dosti Pine,15500000.0,698.0,2.0,2.0,Balkum Pada,Thane,19.218154,72.993664,0.5,1.0,0.0,0.0,3.0,1.0,0.5,Unknown,15500000.0,11619798.28,11830959.195290858,14922676.984989278
Unkown,4000000.0,650.0,2.0,2.0,Badlapur Gaon,Thane,19.1572317,73.2663181,0.0,1.0,0.0,0.0,2.0,0.0,1.0,Unknown,15096882.33921457,3000000.0,11830959.195290858,14922676.984989278
Lodha Crown,10000000.0,502.0,2.0,3.0,Majiwada,Thane,19.215865938964,72.9914374146644,1.0,1.0,0.0,4.0,6.0,0.0,1.0,Lodha Developers Limited,7220000.0,12413734.446601942,11830959.195290858,13938004.985772358
Runwal Pearl,9000000.0,470.0,1.0,2.0,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,0.5,1.0,0.0,35.0,4.0,0.0,1.0,Runwal Group,14500000.0,10508414.062706271,11830959.195290858,11289781.82278481
Unkown,5500000.0,1020.0,2.0,2.0,Ulhasnagar,Thane,19.2253646109387,73.1645678200285,1.0,1.0,0.0,0.0,7.0,0.0,1.0,Unknown,15096882.33921457,8343080.882352941,11830959.195290858,14922676.984989278
Sukur Residency,6200000.0,324.0,1.0,1.0,Anand Nagar Thane West,Thane,19.2640466932527,72.9652443996319,0.5,1.0,0.0,11.0,4.0,0.0,1.0,Jaiveer Group,5850000.0,7772916.666666667,11830959.195290858,7330000.0
Bharat Eco Vista,5100000.0,500.0,1.0,2.0,Shilphata,Thane,19.1465685568349,73.0399463501033,0.0,1.0,0.0,24.0,0.0,0.0,1.0,Bharat infrastructure & Engineering Pvt. Ltd.,6140000.0,5480389.610389611,11830959.195290858,6140000.0
Bharat Eco Vista,5100000.0,499.42909272540055,1.0,2.0,Shilphata,Thane,19.1465685568349,73.0399463501033,0.0,1.0,0.0,24.0,0.0,0.0,1.0,Bharat infrastructure & Engineering Pvt. Ltd.,6140000.0,5480389.610389611,11830959.195290858,6140000.0
Dosti Planet North,8500000.0,811.0,2.0,2.0,Shilphata,Thane,19.1465685568349,73.0399463501033,1.0,1.0,0.0,5.0,0.0,0.0,1.0,Dosti Realty,6190833.333333333,5480389.610389611,11830959.195290858,7755000.0
Gagangiri Avenue,21000000.0,914.0,3.0,2.0,Samata Nagar Thane West,Thane,19.2048674239153,72.9627715321129,1.0,1.0,0.0,11.0,1.0,0.0,1.0,Samarth Developers,15050000.0,17400000.0,11830959.195290858,15050000.0
Kalpataru Parkcity,16500000.0,840.0,2.0,2.0,Kolshet Road,Thane,19.2321621,72.9873688,0.0,1.0,0.0,20.0,1.0,0.0,0.5,Kalpataru Ltd.,16499090.909090908,12836061.855670104,11830959.195290858,27877484.848484848
Vihang Vermont,11000000.0,511.0,2.0,2.0,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,0.0,1.0,0.0,21.0,4.0,0.0,1.0,Vihang Group,8133333.333333333,10508414.062706271,11830959.195290858,6700002.875
Lodha Amara,17500000.0,750.0,3.0,3.0,Kolshet Road,Thane,19.2321621,72.9873688,0.0,1.0,0.0,42.0,1.0,0.0,1.0,Lodha Developers Limited,11600000.0,12836061.855670104,11830959.195290858,13938004.985772358
Lodha Amara,8000000.0,325.0,1.0,2.0,Kolshet Road,Thane,19.2321621,72.9873688,0.0,1.0,0.0,42.0,1.0,0.0,1.0,Lodha Developers Limited,11600000.0,12836061.855670104,11830959.195290858,13938004.985772358
Lodha Amara,10600000.0,648.0,2.0,2.0,Kolshet Road,Thane,19.2321621,72.9873688,1.0,1.0,0.0,42.0,1.0,0.0,1.0,Lodha Developers Limited,11600000.0,12836061.855670104,11830959.195290858,13938004.985772358
Lodha Amara,6000000.0,302.0,1.0,1.0,Kolshet Road,Thane,19.2321621,72.9873688,0.5,1.0,0.0,42.0,1.0,0.0,1.0,Lodha Developers Limited,11600000.0,12836061.855670104,11830959.195290858,13938004.985772358
Lodha Amara,6300000.0,264.0,1.0,1.0,Kolshet Road,Thane,19.2321621,72.9873688,0.0,1.0,0.0,42.0,1.0,0.0,1.0,Lodha Developers Limited,11600000.0,12836061.855670104,11830959.195290858,13938004.985772358
Lodha Amara,8500000.0,342.0,1.0,1.0,Kolshet Road,Thane,19.2321621,72.9873688,1.0,1.0,0.0,42.0,1.0,0.0,1.0,Lodha Developers Limited,11600000.0,12836061.855670104,11830959.195290858,13938004.985772358
Lodha Amara,8000000.0,340.0,1.0,1.0,Kolshet Road,Thane,19.2321621,72.9873688,0.0,1.0,0.0,42.0,1.0,0.0,1.0,Lodha Developers Limited,11600000.0,12836061.855670104,11830959.195290858,13938004.985772358
Lodha Amara,17000000.0,698.0,3.0,3.0,Kolshet Road,Thane,19.2321621,72.9873688,0.0,1.0,0.0,42.0,1.0,0.0,0.5,Lodha Developers Limited,11600000.0,12836061.855670104,11830959.195290858,13938004.985772358
Lodha Amara,8500000.0,479.0,1.0,2.0,Kolshet Road,Thane,19.2321621,72.9873688,1.0,1.0,0.0,42.0,1.0,0.0,1.0,Lodha Developers Limited,11600000.0,12836061.855670104,11830959.195290858,13938004.985772358
Lodha Amara,11200000.0,484.0,2.0,2.0,Kolshet Road,Thane,19.2321621,72.9873688,0.5,1.0,0.0,42.0,1.0,0.0,1.0,Lodha Developers Limited,11600000.0,12836061.855670104,11830959.195290858,13938004.985772358
Lodha Amara,14000000.0,484.0,2.0,2.0,Kolshet Road,Thane,19.2321621,72.9873688,0.0,1.0,0.0,42.0,1.0,0.0,0.5,Lodha Developers Limited,11600000.0,12836061.855670104,11830959.195290858,13938004.985772358
Lodha Amara,7200000.0,546.0,1.0,1.0,Kolshet Road,Thane,19.2321621,72.9873688,0.0,1.0,0.0,42.0,1.0,0.0,1.0,Lodha Developers Limited,11600000.0,12836061.855670104,11830959.195290858,13938004.985772358
Lodha Amara,7500000.0,396.0,1.0,1.0,Kolshet Road,Thane,19.2321621,72.9873688,0.5,1.0,0.0,42.0,1.0,0.0,1.0,Lodha Developers Limited,11600000.0,12836061.855670104,11830959.195290858,13938004.985772358
Lodha Amara,17000000.0,684.0,3.0,3.0,Kolshet Road,Thane,19.2321621,72.9873688,0.5,1.0,0.0,42.0,1.0,0.0,1.0,Lodha Developers Limited,11600000.0,12836061.855670104,11830959.195290858,13938004.985772358
Lodha Amara,11000000.0,720.0,2.0,2.0,Kolshet Road,Thane,19.2321621,72.9873688,1.0,1.0,0.0,42.0,1.0,0.0,1.0,Lodha Developers Limited,11600000.0,12836061.855670104,11830959.195290858,13938004.985772358
Lodha Amara,10500000.0,468.0,2.0,2.0,Kolshet Road,Thane,19.2321621,72.9873688,0.0,1.0,0.0,42.0,1.0,0.0,1.0,Lodha Developers Limited,11600000.0,12836061.855670104,11830959.195290858,13938004.985772358
Raunak Unnathi Woods Phase 7,6700000.0,396.0,1.0,1.0,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,1.0,1.0,0.0,9.0,4.0,0.0,1.0,Raunak Group,6800000.0,10508414.062706271,11830959.195290858,6326315.7894736845
Sunrise Glory,5800000.0,648.0,2.0,2.0,Shilphata,Thane,19.1465685568349,73.0399463501033,0.0,1.0,0.0,6.0,0.0,0.0,1.0,Sunrise Housing Constructions,5310000.0,5480389.610389611,11830959.195290858,5310000.0
Sunrise Glory,5450000.0,673.0,2.0,2.0,Shilphata,Thane,19.1465685568349,73.0399463501033,0.0,1.0,0.0,6.0,0.0,0.0,1.0,Sunrise Housing Constructions,5310000.0,5480389.610389611,11830959.195290858,5310000.0
Sunrise Glory,5600000.0,648.0,2.0,2.0,Shilphata,Thane,19.1465685568349,73.0399463501033,0.5,1.0,0.0,6.0,0.0,0.0,1.0,Sunrise Housing Constructions,5310000.0,5480389.610389611,11830959.195290858,5310000.0
Lodha Amara,11200000.0,485.0,2.0,2.0,Kolshet Road,Thane,19.2321621,72.9873688,0.0,1.0,0.0,42.0,1.0,0.0,1.0,Lodha Developers Limited,11600000.0,12836061.855670104,11830959.195290858,13938004.985772358
Lodha Amara,11000000.0,616.0,2.0,2.0,Kolshet Road,Thane,19.2321621,72.9873688,1.0,1.0,0.0,42.0,1.0,0.0,1.0,Lodha Developers Limited,11600000.0,12836061.855670104,11830959.195290858,13938004.985772358
Jagat Enclave,10000000.0,720.0,2.0,2.0,Thane West,Thane,19.2083097363891,72.9724465271482,1.0,1.0,0.0,0.0,10.0,0.0,1.0,Shree Sawan Builders,10000000.0,12587073.863636363,11830959.195290858,8666666.666666666
Vrindavan Complex,14000000.0,670.0,2.0,2.0,Majiwada,Thane,19.215865938964,72.9914374146644,0.5,1.0,0.0,0.0,6.0,0.0,1.0,Unknown,9641666.666666666,12413734.446601942,11830959.195290858,14922676.984989278
Anand Vihar,7600000.0,720.0,2.0,2.0,Kharegaon,Thane,19.2000964243507,72.9992204728793,0.5,1.0,0.0,0.0,2.0,0.0,1.0,Unknown,7642857.142857143,10983333.333333334,11830959.195290858,14922676.984989278
Anand Vihar,8000000.0,468.0,2.0,2.0,Kalwa,Thane,19.1986281463791,73.00243846035,0.5,1.0,0.0,0.0,7.0,0.0,1.0,Unknown,7642857.142857143,9903409.090909092,11830959.195290858,14922676.984989278
Anand Vihar,8500000.0,612.0,2.0,2.0,Kalwa,Thane,19.1986281463791,73.00243846035,0.5,1.0,0.0,0.0,7.0,0.0,1.0,Unknown,7642857.142857143,9903409.090909092,11830959.195290858,14922676.984989278
Anand Vihar,6200000.0,443.0,2.0,2.0,Kalwa,Thane,19.1986281463791,73.00243846035,0.0,1.0,0.0,0.0,7.0,0.0,1.0,Unknown,7642857.142857143,9903409.090909092,11830959.195290858,14922676.984989278
Kalpataru Paramount,12900000.0,512.0,2.0,2.0,Kapurbawdi,Thane,19.220268,72.977743,0.0,1.0,0.0,37.0,5.0,0.0,0.5,Kalpataru Ltd.,12222222.222222222,13363636.363636363,11830959.195290858,27877484.848484848
Kalpataru Paramount,8800000.0,382.0,2.0,2.0,Kapurbawdi,Thane,19.220268,72.977743,0.0,1.0,0.0,37.0,5.0,0.0,0.5,Kalpataru Ltd.,12222222.222222222,13363636.363636363,11830959.195290858,27877484.848484848
Kalpataru Paramount,9800000.0,382.0,2.0,2.0,Kapurbawdi,Thane,19.220268,72.977743,0.0,1.0,0.0,37.0,5.0,0.0,0.5,Kalpataru Ltd.,12222222.222222222,13363636.363636363,11830959.195290858,27877484.848484848
Kalpataru Paramount,12300000.0,515.0,2.0,2.0,Kapurbawdi,Thane,19.220268,72.977743,0.0,1.0,0.0,37.0,5.0,0.0,0.5,Kalpataru Ltd.,12222222.222222222,13363636.363636363,11830959.195290858,27877484.848484848
Kalpataru Paramount,12500000.0,485.0,2.0,2.0,Kapurbawdi,Thane,19.220268,72.977743,0.0,1.0,0.0,37.0,5.0,0.0,0.5,Kalpataru Ltd.,12222222.222222222,13363636.363636363,11830959.195290858,27877484.848484848
Kalpataru Paramount,10700000.0,379.0,2.0,2.0,Kapurbawdi,Thane,19.220268,72.977743,0.0,1.0,0.0,37.0,5.0,0.0,0.5,Kalpataru Ltd.,12222222.222222222,13363636.363636363,11830959.195290858,27877484.848484848
Kalpataru Paramount,13000000.0,512.0,2.0,2.0,Kapurbawdi,Thane,19.220268,72.977743,0.0,1.0,0.0,37.0,5.0,0.0,0.5,Kalpataru Ltd.,12222222.222222222,13363636.363636363,11830959.195290858,27877484.848484848
Fortune Tresora Grand Central,9950000.0,450.0,2.0,2.0,Vartak Nagar,Thane,19.2123022683298,72.9624750800907,0.0,1.0,0.0,4.0,4.0,0.0,1.0,Unknown,8725000.0,10790625.0,11830959.195290858,14922676.984989278
Puraniks Vartak Nagar,7800000.0,338.0,1.0,2.0,Vartak Nagar,Thane,19.2123022683298,72.9624750800907,0.0,1.0,0.0,0.0,4.0,0.0,0.5,Puranik Builders ltd.,8533333.333333334,10790625.0,11830959.195290858,8359829.268292683
Puraniks Vartak Nagar,8300000.0,327.0,1.0,1.0,Vartak Nagar,Thane,19.2123022683298,72.9624750800907,0.0,1.0,0.0,0.0,4.0,0.0,0.5,Puranik Builders ltd.,8533333.333333334,10790625.0,11830959.195290858,8359829.268292683
Anantnath And Forever City,6000000.0,450.0,2.0,2.0,Diva,Thane,19.1915751433493,73.0430090272966,0.0,1.0,0.0,20.0,5.0,0.0,1.0,Anantnath Developers,5675000.0,3711842.8571428573,11830959.195290858,5020000.0
Anantnath And Forever City,6300000.0,601.0,2.0,2.0,Diva,Thane,19.1915751433493,73.0430090272966,0.5,1.0,0.0,20.0,5.0,0.0,1.0,Anantnath Developers,5675000.0,3711842.8571428573,11830959.195290858,5020000.0
Anantnath And Forever City,6100000.0,652.0,2.0,2.0,Diva,Thane,19.1915751433493,73.0430090272966,0.0,1.0,0.0,20.0,5.0,0.0,1.0,Anantnath Developers,5675000.0,3711842.8571428573,11830959.195290858,5020000.0
Sarvam,6100000.0,356.0,1.0,2.0,Kasarvadavali,Thane,19.2692017640962,72.9703926869083,1.0,1.0,0.0,18.0,3.0,0.0,1.0,JVM Spaces,6550000.0,7349671.292682927,11830959.195290858,5999500.0
Kalpataru Parkcity,25000000.0,1234.0,3.0,3.0,Kolshet Road,Thane,19.2321621,72.9873688,0.0,1.0,0.0,20.0,1.0,0.0,0.5,Kalpataru Ltd.,16499090.909090908,12836061.855670104,11830959.195290858,27877484.848484848
Kavya Residency,7900000.0,662.0,2.0,2.0,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,0.0,1.0,0.0,26.0,4.0,0.0,1.0,Kavya Buildcon Pvt. Ltd.,6975000.0,10508414.062706271,11830959.195290858,8996000.0
Bhoomi Acres Phase 2,6000000.0,335.0,1.0,2.0,Waghbil,Thane,19.266575,72.983724,0.5,1.0,0.0,29.0,1.0,0.0,1.0,BHOOMI GROUP,5660000.0,8368285.714285715,11830959.195290858,8122727.2727272725
Bhoomi Acres Phase 2,5300000.0,266.0,1.0,1.0,Waghbil,Thane,19.266575,72.983724,1.0,1.0,0.0,29.0,1.0,0.0,1.0,BHOOMI GROUP,5660000.0,8368285.714285715,11830959.195290858,8122727.2727272725
Bhoomi Acres Phase 2,6000000.0,374.0,1.0,1.0,Waghbil,Thane,19.266575,72.983724,1.0,1.0,0.0,29.0,1.0,0.0,1.0,BHOOMI GROUP,5660000.0,8368285.714285715,11830959.195290858,8122727.2727272725
Bhoomi Acres Phase 2,5800000.0,374.0,1.0,1.0,Waghbil,Thane,19.266575,72.983724,0.5,1.0,0.0,29.0,1.0,0.0,1.0,BHOOMI GROUP,5660000.0,8368285.714285715,11830959.195290858,8122727.2727272725
Mahavir Apartment,6200000.0,504.0,1.0,1.0,Thane West,Thane,19.2083097363891,72.9724465271482,0.0,1.0,0.0,0.0,10.0,0.0,1.0,Unknown,22900000.0,12587073.863636363,11830959.195290858,14922676.984989278
Neelkanth Height,28500000.0,1026.0,3.0,3.0,Thane West,Thane,19.2083097363891,72.9724465271482,0.5,1.0,0.0,46.0,10.0,0.0,1.0,Unknown,25600000.0,12587073.863636363,11830959.195290858,14922676.984989278
Neelkanth Height,29800000.0,796.0,3.0,2.0,Thane West,Thane,19.2083097363891,72.9724465271482,0.5,1.0,0.0,46.0,10.0,0.0,1.0,Unknown,25600000.0,12587073.863636363,11830959.195290858,14922676.984989278
Raunak Park View,14250000.0,955.0,3.0,3.0,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,0.5,1.0,0.0,36.0,4.0,0.0,1.0,Raunak Group,14375000.0,10508414.062706271,11830959.195290858,6326315.7894736845
Raunak Park View,14500000.0,720.0,3.0,2.0,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,1.0,1.0,0.0,36.0,4.0,0.0,1.0,Raunak Group,14375000.0,10508414.062706271,11830959.195290858,6326315.7894736845
Unkown,7250000.0,723.0574819544963,2.0,2.0,Ulhasnagar,Thane,19.2298419727021,73.1644753282394,1.0,1.0,0.0,0.0,4.0,0.0,1.0,Unknown,15096882.33921457,8343080.882352941,11830959.195290858,14922676.984989278
27 GBR,6800000.0,511.0,1.0,2.0,Thane West,Thane,19.2083097363891,72.9724465271482,0.5,1.0,0.0,16.0,10.0,0.0,1.0,Riddhi Siddhi Costructions,6800000.0,12587073.863636363,11830959.195290858,6800000.0
Aakar Park,7500000.0,403.0,1.0,1.0,Charai,Thane,19.1981964546226,72.9747513848183,0.5,1.0,0.0,10.0,2.0,0.0,1.0,Aakar Group,7500000.0,9800000.0,11830959.195290858,7500000.0
Raunak Unnathi Woods Phase 7,7500000.0,300.0,1.0,1.0,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,1.0,1.0,0.0,9.0,4.0,0.0,1.0,Raunak Group,6800000.0,10508414.062706271,11830959.195290858,6326315.7894736845
Raunak Unnathi Woods Phase 7,5800000.0,418.0,1.0,1.0,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,0.5,1.0,0.0,9.0,4.0,0.0,1.0,Raunak Group,6800000.0,10508414.062706271,11830959.195290858,6326315.7894736845
Sunrise Glory,5600000.0,666.0,2.0,2.0,Shilphata,Thane,19.1465685568349,73.0399463501033,0.0,1.0,0.0,6.0,0.0,0.0,1.0,Sunrise Housing Constructions,5310000.0,5480389.610389611,11830959.195290858,5310000.0
Sunrise Glory,4100000.0,468.0,1.0,1.0,Shilphata,Thane,19.1465685568349,73.0399463501033,0.0,1.0,0.0,6.0,0.0,0.0,1.0,Sunrise Housing Constructions,5310000.0,5480389.610389611,11830959.195290858,5310000.0
Dosti Desire,11000000.0,613.0,2.0,2.0,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,0.0,1.0,0.0,19.0,4.0,0.0,1.0,Dosti Realty,8575000.0,10508414.062706271,11830959.195290858,7755000.0
Dosti Desire,9000000.0,454.0,2.0,2.0,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,0.0,1.0,0.0,19.0,4.0,0.0,1.0,Dosti Realty,8575000.0,10508414.062706271,11830959.195290858,7755000.0
Dosti Desire,9600000.0,613.0,2.0,2.0,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,0.0,1.0,0.0,19.0,4.0,0.0,1.0,Dosti Realty,8575000.0,10508414.062706271,11830959.195290858,7755000.0
Godrej Emerald,13500000.0,684.0,2.0,2.0,Bhayandarpada,Thane,19.288128,72.949629,0.0,1.0,0.0,8.0,0.0,0.0,1.0,Godrej Properties,13775000.0,11877777.777777778,11830959.195290858,30266081.87735849
Godrej Emerald,10500000.0,415.0,2.0,2.0,Bhayandarpada,Thane,19.288128,72.949629,0.0,1.0,0.0,8.0,0.0,0.0,0.5,Godrej Properties,13775000.0,11877777.777777778,11830959.195290858,30266081.87735849
Godrej Emerald,15000000.0,577.0,2.0,2.0,Bhayandarpada,Thane,19.288128,72.949629,0.0,1.0,0.0,8.0,0.0,0.0,0.5,Godrej Properties,13775000.0,11877777.777777778,11830959.195290858,30266081.87735849
Godrej Emerald,15200000.0,663.0,1.0,3.0,Bhayandarpada,Thane,19.288128,72.949629,0.0,1.0,0.0,8.0,0.0,0.0,1.0,Godrej Properties,13775000.0,11877777.777777778,11830959.195290858,30266081.87735849
Godrej Emerald,16000000.0,756.0,3.0,3.0,Bhayandarpada,Thane,19.288128,72.949629,0.0,1.0,0.0,8.0,0.0,0.0,1.0,Godrej Properties,13775000.0,11877777.777777778,11830959.195290858,30266081.87735849
Godrej Emerald,15000000.0,577.0,2.0,2.0,Bhayandarpada,Thane,19.288128,72.949629,0.0,1.0,0.0,8.0,0.0,0.0,1.0,Godrej Properties,13775000.0,11877777.777777778,11830959.195290858,30266081.87735849
Piramal Vaikunth,8900000.0,371.0,2.0,2.0,Balkum Pada,Thane,19.218154,72.993664,0.5,1.0,0.0,12.0,3.0,0.0,0.5,Piramal Realty,18247444.444444444,11619798.28,11830959.195290858,33815722.222222224
Piramal Vaikunth,9900000.0,409.0,2.0,2.0,Balkum Pada,Thane,19.218154,72.993664,0.0,1.0,0.0,12.0,3.0,0.0,0.5,Piramal Realty,18247444.444444444,11619798.28,11830959.195290858,33815722.222222224
Piramal Vaikunth,18000000.0,454.0,2.0,2.0,Balkum Pada,Thane,19.218154,72.993664,0.0,1.0,0.0,12.0,3.0,0.0,1.0,Piramal Realty,18247444.444444444,11619798.28,11830959.195290858,33815722.222222224
Hill Garden,6200000.0,396.0,1.0,1.0,Manpada Thane West,Thane,19.2307690829993,72.973592548318,0.0,1.0,0.0,0.0,3.0,0.0,1.0,Unknown,5900000.0,11877458.333333334,11830959.195290858,14922676.984989278
Hill Garden,5000000.0,301.0,1.0,1.0,Manpada Thane West,Thane,19.2307690829993,72.973592548318,0.5,1.0,0.0,0.0,3.0,0.0,1.0,Unknown,5900000.0,11877458.333333334,11830959.195290858,14922676.984989278
Piramal Vaikunth,35000000.0,1836.0,3.0,3.0,Balkum Pada,Thane,19.218154,72.993664,0.5,1.0,0.0,12.0,3.0,0.0,0.5,Piramal Realty,18247444.444444444,11619798.28,11830959.195290858,33815722.222222224
Piramal Vaikunth,10500000.0,503.0,2.0,2.0,Balkum Pada,Thane,19.218154,72.993664,0.5,1.0,0.0,12.0,3.0,0.0,0.5,Piramal Realty,18247444.444444444,11619798.28,11830959.195290858,33815722.222222224
Piramal Vaikunth,17500000.0,630.0,2.0,2.0,Balkum Pada,Thane,19.218154,72.993664,0.0,1.0,0.0,12.0,3.0,0.0,1.0,Piramal Realty,18247444.444444444,11619798.28,11830959.195290858,33815722.222222224
Unkown,23100000.0,2318.0,6.0,6.0,Kausa,Thane,19.166807518714,73.026845952364,0.0,1.0,0.0,0.0,3.0,0.0,1.0,Unknown,15096882.33921457,23100000.0,11830959.195290858,14922676.984989278
Unkown,12000000.0,700.0,2.0,2.0,Thane West,Thane,19.2083097363891,72.9724465271482,0.0,1.0,0.0,0.0,10.0,0.0,1.0,Unknown,15096882.33921457,12587073.863636363,11830959.195290858,14922676.984989278
Runwal Nagar,7500000.0,310.0,1.0,1.0,Kolbad,Thane,19.205022666542,72.9755907393507,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Runwal Group,7500000.0,7500000.0,11830959.195290858,11289781.82278481
Dadlani Park,2600000.0,330.16165753139285,1.0,1.0,Balkum Pada,Thane,19.218154,72.993664,0.5,1.0,0.0,3.0,3.0,0.0,1.0,Unknown,2600000.0,11619798.28,11830959.195290858,14922676.984989278
Unkown,4600000.0,450.0,1.0,1.0,Kalwa,Thane,19.1986281463791,73.00243846035,1.0,1.0,0.0,0.0,7.0,0.0,1.0,Unknown,15096882.33921457,9903409.090909092,11830959.195290858,14922676.984989278
